Board_ID,Difficulty,Algorithm,Threads,Rep,Time_s,Correct
medium_025,Medium,BranchBoundMRV,1,3,0.009846875,1
medium_025,Medium,BranchBoundMRV,1,4,0.009665167,1
medium_025,Medium,BranchBoundMRV,1,5,0.009762417,1
medium_025,Medium,OpenMP,4,1,0.002276182,1
medium_025,Medium,OpenMP,4,2,0.002291918,1
medium_025,Medium,OpenMP,4,3,0.002275944,1
medium_025,Medium,OpenMP,4,4,0.002262115,1
medium_025,Medium,OpenMP,4,5,0.002279043,1
medium_025,Medium,OpenMP,8,1,0.002285004,1
medium_025,Medium,OpenMP,8,2,0.005316973,1
medium_025,Medium,OpenMP,8,3,0.003354073,1
medium_025,Medium,OpenMP,8,4,0.006023169,1
medium_025,Medium,OpenMP,8,5,0.002302170,1
medium_025,Medium,OpenMP,16,1,0.117446184,1
medium_025,Medium,OpenMP,16,2,0.008237839,1
medium_025,Medium,OpenMP,16,3,0.020102024,1
medium_025,Medium,OpenMP,16,4,0.035016060,1
medium_025,Medium,OpenMP,16,5,0.018620968,1
medium_025,Medium,OMP-BranchBoundMRV,4,1,0.003044128,1
medium_025,Medium,OMP-BranchBoundMRV,4,2,0.003015995,1
medium_025,Medium,OMP-BranchBoundMRV,4,3,0.003003836,1
medium_025,Medium,OMP-BranchBoundMRV,4,4,0.002979040,1
medium_025,Medium,OMP-BranchBoundMRV,4,5,0.002989054,1
medium_025,Medium,OMP-BranchBoundMRV,8,1,0.006987095,1
medium_025,Medium,OMP-BranchBoundMRV,8,2,0.003060102,1
medium_025,Medium,OMP-BranchBoundMRV,8,3,0.006951094,1
medium_025,Medium,OMP-BranchBoundMRV,8,4,0.006865025,1
medium_025,Medium,OMP-BranchBoundMRV,8,5,0.007344007,1
medium_025,Medium,OMP-BranchBoundMRV,16,1,0.069932938,1
medium_025,Medium,OMP-BranchBoundMRV,16,2,0.022802830,1
medium_025,Medium,OMP-BranchBoundMRV,16,3,0.047204018,1
medium_025,Medium,OMP-BranchBoundMRV,16,4,0.028553009,1
medium_025,Medium,OMP-BranchBoundMRV,16,5,0.037559032,1
medium_026,Medium,Serial,1,1,0.001086875,1
medium_026,Medium,Serial,1,2,0.001137958,1
medium_026,Medium,Serial,1,3,0.001069958,1
medium_026,Medium,Serial,1,4,0.001142833,1
medium_026,Medium,Serial,1,5,0.001090292,1
medium_026,Medium,Serial-MRV,1,1,0.005579375,1
medium_026,Medium,Serial-MRV,1,2,0.005626292,1
medium_026,Medium,Serial-MRV,1,3,0.005770750,1
medium_026,Medium,Serial-MRV,1,4,0.005683417,1
medium_026,Medium,Serial-MRV,1,5,0.005452333,1
medium_026,Medium,BranchBound,1,1,0.001030291,1
medium_026,Medium,BranchBound,1,2,0.000964083,1
medium_026,Medium,BranchBound,1,3,0.000949583,1
medium_026,Medium,BranchBound,1,4,0.000954167,1
medium_026,Medium,BranchBound,1,5,0.001059333,1
medium_026,Medium,BranchBoundMRV,1,1,0.007617083,1
medium_026,Medium,BranchBoundMRV,1,2,0.007561084,1
medium_026,Medium,BranchBoundMRV,1,3,0.007252375,1
medium_026,Medium,BranchBoundMRV,1,4,0.007219750,1
medium_026,Medium,BranchBoundMRV,1,5,0.007273541,1
medium_026,Medium,OpenMP,4,1,0.002379894,1
medium_026,Medium,OpenMP,4,2,0.002470970,1
medium_026,Medium,OpenMP,4,3,0.002357960,1
medium_026,Medium,OpenMP,4,4,0.002347946,1
medium_026,Medium,OpenMP,4,5,0.002463818,1
medium_026,Medium,OpenMP,8,1,0.005394936,1
medium_026,Medium,OpenMP,8,2,0.005506992,1
medium_026,Medium,OpenMP,8,3,0.005728006,1
medium_026,Medium,OpenMP,8,4,0.005448818,1
medium_026,Medium,OpenMP,8,5,0.005424976,1
medium_026,Medium,OpenMP,16,1,0.133508921,1
medium_026,Medium,OpenMP,16,2,0.013170004,1
medium_026,Medium,OpenMP,16,3,0.018786907,1
medium_026,Medium,OpenMP,16,4,0.008661985,1
medium_026,Medium,OpenMP,16,5,0.006646156,1
medium_026,Medium,OMP-BranchBoundMRV,4,1,0.003633976,1
medium_026,Medium,OMP-BranchBoundMRV,4,2,0.003281832,1
medium_026,Medium,OMP-BranchBoundMRV,4,3,0.003676176,1
medium_026,Medium,OMP-BranchBoundMRV,4,4,0.003504038,1
medium_026,Medium,OMP-BranchBoundMRV,4,5,0.003258944,1
medium_026,Medium,OMP-BranchBoundMRV,8,1,0.005209923,1
medium_026,Medium,OMP-BranchBoundMRV,8,2,0.007477045,1
medium_026,Medium,OMP-BranchBoundMRV,8,3,0.003211021,1
medium_026,Medium,OMP-BranchBoundMRV,8,4,0.007742882,1
medium_026,Medium,OMP-BranchBoundMRV,8,5,0.003221035,1
medium_026,Medium,OMP-BranchBoundMRV,16,1,0.034924030,1
medium_026,Medium,OMP-BranchBoundMRV,16,2,0.061731100,1
medium_026,Medium,OMP-BranchBoundMRV,16,3,0.016736984,1
medium_026,Medium,OMP-BranchBoundMRV,16,4,0.050471067,1
medium_026,Medium,OMP-BranchBoundMRV,16,5,0.016388178,1
medium_027,Medium,Serial,1,1,0.001412834,1
medium_027,Medium,Serial,1,2,0.001487875,1
medium_027,Medium,Serial,1,3,0.001389167,1
medium_027,Medium,Serial,1,4,0.001370625,1
medium_027,Medium,Serial,1,5,0.001489708,1
medium_027,Medium,Serial-MRV,1,1,0.004007625,1
medium_027,Medium,Serial-MRV,1,2,0.004081708,1
medium_027,Medium,Serial-MRV,1,3,0.004106292,1
medium_027,Medium,Serial-MRV,1,4,0.004001000,1
medium_027,Medium,Serial-MRV,1,5,0.004052500,1
medium_027,Medium,BranchBound,1,1,0.001266416,1
medium_027,Medium,BranchBound,1,2,0.001228459,1
medium_027,Medium,BranchBound,1,3,0.001302791,1
medium_027,Medium,BranchBound,1,4,0.001344542,1
medium_027,Medium,BranchBound,1,5,0.001228583,1
medium_027,Medium,BranchBoundMRV,1,1,0.005388042,1
medium_027,Medium,BranchBoundMRV,1,2,0.005132291,1
medium_027,Medium,BranchBoundMRV,1,3,0.005172166,1
medium_027,Medium,BranchBoundMRV,1,4,0.005274250,1
medium_027,Medium,BranchBoundMRV,1,5,0.005122334,1
medium_027,Medium,OpenMP,4,1,0.001429796,1
medium_027,Medium,OpenMP,4,2,0.001338959,1
medium_027,Medium,OpenMP,4,3,0.001519918,1
medium_027,Medium,OpenMP,4,4,0.001368999,1
medium_027,Medium,OpenMP,4,5,0.001425982,1
medium_027,Medium,OpenMP,8,1,0.001943827,1
medium_027,Medium,OpenMP,8,2,0.001278877,1
medium_027,Medium,OpenMP,8,3,0.001451969,1
medium_027,Medium,OpenMP,8,4,0.003885984,1
medium_027,Medium,OpenMP,8,5,0.001415968,1
medium_027,Medium,OpenMP,16,1,0.013453007,1
medium_027,Medium,OpenMP,16,2,0.009915113,1
medium_027,Medium,OpenMP,16,3,0.023422956,1
medium_027,Medium,OpenMP,16,4,0.024739027,1
medium_027,Medium,OpenMP,16,5,0.025192976,1
medium_027,Medium,OMP-BranchBoundMRV,4,1,0.001868963,1
medium_027,Medium,OMP-BranchBoundMRV,4,2,0.001865864,1
medium_027,Medium,OMP-BranchBoundMRV,4,3,0.001858950,1
medium_027,Medium,OMP-BranchBoundMRV,4,4,0.001859188,1
medium_027,Medium,OMP-BranchBoundMRV,4,5,0.001857996,1
medium_027,Medium,OMP-BranchBoundMRV,8,1,0.003873110,1
medium_027,Medium,OMP-BranchBoundMRV,8,2,0.001768112,1
medium_027,Medium,OMP-BranchBoundMRV,8,3,0.004313946,1
medium_027,Medium,OMP-BranchBoundMRV,8,4,0.002039909,1
medium_027,Medium,OMP-BranchBoundMRV,8,5,0.003921032,1
medium_027,Medium,OMP-BranchBoundMRV,16,1,0.026961088,1
medium_027,Medium,OMP-BranchBoundMRV,16,2,0.012215853,1
medium_027,Medium,OMP-BranchBoundMRV,16,3,0.016119957,1
medium_027,Medium,OMP-BranchBoundMRV,16,4,0.021033049,1
medium_027,Medium,OMP-BranchBoundMRV,16,5,0.011126995,1
medium_028,Medium,Serial,1,1,0.003586750,1
medium_028,Medium,Serial,1,2,0.003451042,1
medium_028,Medium,Serial,1,3,0.003299125,1
medium_028,Medium,Serial,1,4,0.003372750,1
medium_028,Medium,Serial,1,5,0.003358917,1
medium_028,Medium,Serial-MRV,1,1,0.004551375,1
medium_028,Medium,Serial-MRV,1,2,0.004618125,1
medium_028,Medium,Serial-MRV,1,3,0.004615083,1
medium_028,Medium,Serial-MRV,1,4,0.004599208,1
medium_028,Medium,Serial-MRV,1,5,0.004560791,1
medium_028,Medium,BranchBound,1,1,0.002926750,1
medium_028,Medium,BranchBound,1,2,0.003115875,1
medium_028,Medium,BranchBound,1,3,0.003049209,1
medium_028,Medium,BranchBound,1,4,0.002935583,1
medium_028,Medium,BranchBound,1,5,0.002967292,1
medium_028,Medium,BranchBoundMRV,1,1,0.005776709,1
medium_028,Medium,BranchBoundMRV,1,2,0.005820792,1
medium_028,Medium,BranchBoundMRV,1,3,0.005758167,1
medium_028,Medium,BranchBoundMRV,1,4,0.005760750,1
medium_028,Medium,BranchBoundMRV,1,5,0.005781292,1
medium_028,Medium,OpenMP,4,1,0.004522085,1
medium_028,Medium,OpenMP,4,2,0.004508972,1
medium_028,Medium,OpenMP,4,3,0.006681919,1
medium_028,Medium,OpenMP,4,4,0.004462004,1
medium_028,Medium,OpenMP,4,5,0.004498959,1
medium_028,Medium,OpenMP,8,1,0.010598898,1
medium_028,Medium,OpenMP,8,2,0.010589838,1
medium_028,Medium,OpenMP,8,3,0.010228872,1
medium_028,Medium,OpenMP,8,4,0.026721001,1
medium_028,Medium,OpenMP,8,5,0.012428045,1
medium_028,Medium,OpenMP,16,1,0.055259943,1
medium_028,Medium,OpenMP,16,2,0.026749849,1
medium_028,Medium,OpenMP,16,3,0.016677141,1
medium_028,Medium,OpenMP,16,4,0.025876999,1
medium_028,Medium,OpenMP,16,5,0.040669918,1
medium_028,Medium,OMP-BranchBoundMRV,4,1,0.005815983,1
medium_028,Medium,OMP-BranchBoundMRV,4,2,0.019311905,1
medium_028,Medium,OMP-BranchBoundMRV,4,3,0.011646986,1
medium_028,Medium,OMP-BranchBoundMRV,4,4,0.005918980,1
medium_028,Medium,OMP-BranchBoundMRV,4,5,0.005829811,1
medium_028,Medium,OMP-BranchBoundMRV,8,1,0.035613060,1
medium_028,Medium,OMP-BranchBoundMRV,8,2,0.013252020,1
medium_028,Medium,OMP-BranchBoundMRV,8,3,0.039250135,1
medium_028,Medium,OMP-BranchBoundMRV,8,4,0.016384125,1
medium_028,Medium,OMP-BranchBoundMRV,8,5,0.012207985,1
medium_028,Medium,OMP-BranchBoundMRV,16,1,0.081398010,1
medium_028,Medium,OMP-BranchBoundMRV,16,2,0.027896881,1
medium_028,Medium,OMP-BranchBoundMRV,16,3,0.019017935,1
medium_028,Medium,OMP-BranchBoundMRV,16,4,0.052015066,1
medium_028,Medium,OMP-BranchBoundMRV,16,5,0.023086786,1
medium_029,Medium,Serial,1,1,0.006441750,1
medium_029,Medium,Serial,1,2,0.006390500,1
medium_029,Medium,Serial,1,3,0.006435750,1
medium_029,Medium,Serial,1,4,0.006517667,1
medium_029,Medium,Serial,1,5,0.006374250,1
medium_029,Medium,Serial-MRV,1,1,0.007706166,1
medium_029,Medium,Serial-MRV,1,2,0.007738333,1
medium_029,Medium,Serial-MRV,1,3,0.007718833,1
medium_029,Medium,Serial-MRV,1,4,0.007677417,1
medium_029,Medium,Serial-MRV,1,5,0.007668709,1
medium_029,Medium,BranchBound,1,1,0.005335125,1
medium_029,Medium,BranchBound,1,2,0.005351208,1
medium_029,Medium,BranchBound,1,3,0.005311334,1
medium_029,Medium,BranchBound,1,4,0.005419458,1
medium_029,Medium,BranchBound,1,5,0.005380917,1
medium_029,Medium,BranchBoundMRV,1,1,0.010404917,1
medium_029,Medium,BranchBoundMRV,1,2,0.010543917,1
medium_029,Medium,BranchBoundMRV,1,3,0.010474375,1
medium_029,Medium,BranchBoundMRV,1,4,0.010384208,1
medium_029,Medium,BranchBoundMRV,1,5,0.010503208,1
medium_029,Medium,OpenMP,4,1,0.001705885,1
medium_029,Medium,OpenMP,4,2,0.001687050,1
medium_029,Medium,OpenMP,4,3,0.001682997,1
medium_029,Medium,OpenMP,4,4,0.001667023,1
medium_029,Medium,OpenMP,4,5,0.001682997,1
medium_029,Medium,OpenMP,8,1,0.004401207,1
medium_029,Medium,OpenMP,8,2,0.001686096,1
medium_029,Medium,OpenMP,8,3,0.001727104,1
medium_029,Medium,OpenMP,8,4,0.001691103,1
medium_029,Medium,OpenMP,8,5,0.003814936,1
medium_029,Medium,OpenMP,16,1,0.023231983,1
medium_029,Medium,OpenMP,16,2,0.028553009,1
medium_029,Medium,OpenMP,16,3,0.045195818,1
medium_029,Medium,OpenMP,16,4,0.034233093,1
medium_029,Medium,OpenMP,16,5,0.009937048,1
medium_029,Medium,OMP-BranchBoundMRV,4,1,0.004135847,1
medium_029,Medium,OMP-BranchBoundMRV,4,2,0.002214909,1
medium_029,Medium,OMP-BranchBoundMRV,4,3,0.002225161,1
medium_029,Medium,OMP-BranchBoundMRV,4,4,0.002197027,1
medium_029,Medium,OMP-BranchBoundMRV,4,5,0.002201080,1
medium_029,Medium,OMP-BranchBoundMRV,8,1,0.005002975,1
medium_029,Medium,OMP-BranchBoundMRV,8,2,0.002264977,1
medium_029,Medium,OMP-BranchBoundMRV,8,3,0.005244017,1
medium_029,Medium,OMP-BranchBoundMRV,8,4,0.005974054,1
medium_029,Medium,OMP-BranchBoundMRV,8,5,0.002251863,1
medium_029,Medium,OMP-BranchBoundMRV,16,1,0.031942129,1
medium_029,Medium,OMP-BranchBoundMRV,16,2,0.020128965,1
medium_029,Medium,OMP-BranchBoundMRV,16,3,0.037376165,1
medium_029,Medium,OMP-BranchBoundMRV,16,4,0.080390930,1
medium_029,Medium,OMP-BranchBoundMRV,16,5,0.023000002,1
medium_030,Medium,Serial,1,1,0.005446167,1
medium_030,Medium,Serial,1,2,0.005651667,1
medium_030,Medium,Serial,1,3,0.005346083,1
medium_030,Medium,Serial,1,4,0.005711625,1
medium_030,Medium,Serial,1,5,0.005447458,1
medium_030,Medium,Serial-MRV,1,1,0.003793375,1
medium_030,Medium,Serial-MRV,1,2,0.003747458,1
medium_030,Medium,Serial-MRV,1,3,0.003643625,1
medium_030,Medium,Serial-MRV,1,4,0.003677583,1
medium_030,Medium,Serial-MRV,1,5,0.003645041,1
medium_030,Medium,BranchBound,1,1,0.004840292,1
medium_030,Medium,BranchBound,1,2,0.004636458,1
medium_030,Medium,BranchBound,1,3,0.004746166,1
medium_030,Medium,BranchBound,1,4,0.004680583,1
medium_030,Medium,BranchBound,1,5,0.004719917,1
medium_030,Medium,BranchBoundMRV,1,1,0.004622709,1
medium_030,Medium,BranchBoundMRV,1,2,0.004831541,1
medium_030,Medium,BranchBoundMRV,1,3,0.004530583,1
medium_030,Medium,BranchBoundMRV,1,4,0.004555417,1
medium_030,Medium,BranchBoundMRV,1,5,0.004417625,1
medium_030,Medium,OpenMP,4,1,0.003796101,1
medium_030,Medium,OpenMP,4,2,0.003755093,1
medium_030,Medium,OpenMP,4,3,0.003749132,1
medium_030,Medium,OpenMP,4,4,0.003747940,1
medium_030,Medium,OpenMP,4,5,0.003754854,1
medium_030,Medium,OpenMP,8,1,0.003793955,1
medium_030,Medium,OpenMP,8,2,0.003845215,1
medium_030,Medium,OpenMP,8,3,0.003767967,1
medium_030,Medium,OpenMP,8,4,0.003749847,1
medium_030,Medium,OpenMP,8,5,0.003818035,1
medium_030,Medium,OpenMP,16,1,0.019932985,1
medium_030,Medium,OpenMP,16,2,0.054768085,1
medium_030,Medium,OpenMP,16,3,0.025964022,1
medium_030,Medium,OpenMP,16,4,0.011563063,1
medium_030,Medium,OpenMP,16,5,0.008686066,1
medium_030,Medium,OMP-BranchBoundMRV,4,1,0.004857063,1
medium_030,Medium,OMP-BranchBoundMRV,4,2,0.005047083,1
medium_030,Medium,OMP-BranchBoundMRV,4,3,0.004819155,1
medium_030,Medium,OMP-BranchBoundMRV,4,4,0.004795074,1
medium_030,Medium,OMP-BranchBoundMRV,4,5,0.004819155,1
medium_030,Medium,OMP-BranchBoundMRV,8,1,0.006939888,1
medium_030,Medium,OMP-BranchBoundMRV,8,2,0.010380983,1
medium_030,Medium,OMP-BranchBoundMRV,8,3,0.005281210,1
medium_030,Medium,OMP-BranchBoundMRV,8,4,0.004902124,1
medium_030,Medium,OMP-BranchBoundMRV,8,5,0.009417772,1
medium_030,Medium,OMP-BranchBoundMRV,16,1,0.013201952,1
medium_030,Medium,OMP-BranchBoundMRV,16,2,0.016688108,1
medium_030,Medium,OMP-BranchBoundMRV,16,3,0.021199942,1
medium_030,Medium,OMP-BranchBoundMRV,16,4,0.024394989,1
medium_030,Medium,OMP-BranchBoundMRV,16,5,0.052433968,1
medium_031,Medium,Serial,1,1,0.011385917,1
medium_031,Medium,Serial,1,2,0.012061416,1
medium_031,Medium,Serial,1,3,0.012387708,1
medium_031,Medium,Serial,1,4,0.012061125,1
medium_031,Medium,Serial,1,5,0.012521042,1
medium_031,Medium,Serial-MRV,1,1,0.006614500,1
medium_031,Medium,Serial-MRV,1,2,0.006583209,1
medium_031,Medium,Serial-MRV,1,3,0.006546167,1
medium_031,Medium,Serial-MRV,1,4,0.006537041,1
medium_031,Medium,Serial-MRV,1,5,0.006477167,1
medium_031,Medium,BranchBound,1,1,0.010740583,1
medium_031,Medium,BranchBound,1,2,0.010850666,1
medium_031,Medium,BranchBound,1,3,0.010551084,1
medium_031,Medium,BranchBound,1,4,0.010360042,1
medium_031,Medium,BranchBound,1,5,0.010305291,1
medium_031,Medium,BranchBoundMRV,1,1,0.009073708,1
medium_031,Medium,BranchBoundMRV,1,2,0.009024125,1
medium_031,Medium,BranchBoundMRV,1,3,0.009142833,1
medium_031,Medium,BranchBoundMRV,1,4,0.009048709,1
medium_031,Medium,BranchBoundMRV,1,5,0.009081792,1
medium_031,Medium,OpenMP,4,1,0.003016949,1
medium_031,Medium,OpenMP,4,2,0.002991915,1
medium_031,Medium,OpenMP,4,3,0.002986908,1
medium_031,Medium,OpenMP,4,4,0.002983093,1
medium_031,Medium,OpenMP,4,5,0.002977133,1
medium_031,Medium,OpenMP,8,1,0.003003120,1
medium_031,Medium,OpenMP,8,2,0.002984047,1
medium_031,Medium,OpenMP,8,3,0.002979994,1
medium_031,Medium,OpenMP,8,4,0.003747940,1
medium_031,Medium,OpenMP,8,5,0.007124901,1
medium_031,Medium,OpenMP,16,1,0.075766087,1
medium_031,Medium,OpenMP,16,2,0.007426977,1
medium_031,Medium,OpenMP,16,3,0.013976812,1
medium_031,Medium,OpenMP,16,4,0.006052971,1
medium_031,Medium,OpenMP,16,5,0.011183023,1
medium_031,Medium,OMP-BranchBoundMRV,4,1,0.004488945,1
medium_031,Medium,OMP-BranchBoundMRV,4,2,0.004482031,1
medium_031,Medium,OMP-BranchBoundMRV,4,3,0.004630089,1
medium_031,Medium,OMP-BranchBoundMRV,4,4,0.005111933,1
medium_031,Medium,OMP-BranchBoundMRV,4,5,0.004553795,1
medium_031,Medium,OMP-BranchBoundMRV,8,1,0.004997015,1
medium_031,Medium,OMP-BranchBoundMRV,8,2,0.004455090,1
medium_031,Medium,OMP-BranchBoundMRV,8,3,0.004451990,1
medium_031,Medium,OMP-BranchBoundMRV,8,4,0.010613918,1
medium_031,Medium,OMP-BranchBoundMRV,8,5,0.005383968,1
medium_031,Medium,OMP-BranchBoundMRV,16,1,0.059968948,1
medium_031,Medium,OMP-BranchBoundMRV,16,2,0.043323040,1
medium_031,Medium,OMP-BranchBoundMRV,16,3,0.032924175,1
medium_031,Medium,OMP-BranchBoundMRV,16,4,0.032875061,1
medium_031,Medium,OMP-BranchBoundMRV,16,5,0.034514904,1
medium_032,Medium,Serial,1,1,0.000402959,1
medium_032,Medium,Serial,1,2,0.000386167,1
medium_032,Medium,Serial,1,3,0.000385416,1
medium_032,Medium,Serial,1,4,0.000410792,1
medium_032,Medium,Serial,1,5,0.000451166,1
medium_032,Medium,Serial-MRV,1,1,0.005480416,1
medium_032,Medium,Serial-MRV,1,2,0.005520625,1
medium_032,Medium,Serial-MRV,1,3,0.005479958,1
medium_032,Medium,Serial-MRV,1,4,0.005522709,1
medium_032,Medium,Serial-MRV,1,5,0.005609625,1
medium_032,Medium,BranchBound,1,1,0.000447125,1
medium_032,Medium,BranchBound,1,2,0.000353083,1
medium_032,Medium,BranchBound,1,3,0.000352500,1
medium_032,Medium,BranchBound,1,4,0.000360791,1
medium_032,Medium,BranchBound,1,5,0.000375542,1
medium_032,Medium,BranchBoundMRV,1,1,0.006990916,1
medium_032,Medium,BranchBoundMRV,1,2,0.006984333,1
medium_032,Medium,BranchBoundMRV,1,3,0.006740459,1
medium_032,Medium,BranchBoundMRV,1,4,0.006664833,1
medium_032,Medium,BranchBoundMRV,1,5,0.006777209,1
medium_032,Medium,OpenMP,4,1,0.001731873,1
medium_032,Medium,OpenMP,4,2,0.001127005,1
medium_032,Medium,OpenMP,4,3,0.000794888,1
medium_032,Medium,OpenMP,4,4,0.000809908,1
medium_032,Medium,OpenMP,4,5,0.000787973,1
medium_032,Medium,OpenMP,8,1,0.010448933,1
medium_032,Medium,OpenMP,8,2,0.010086060,1
medium_032,Medium,OpenMP,8,3,0.020099878,1
medium_032,Medium,OpenMP,8,4,0.010119915,1
medium_032,Medium,OpenMP,8,5,0.010100842,1
medium_032,Medium,OpenMP,16,1,0.096706867,1
medium_032,Medium,OpenMP,16,2,0.009469032,1
medium_032,Medium,OpenMP,16,3,0.015052080,1
medium_032,Medium,OpenMP,16,4,0.024985075,1
medium_032,Medium,OpenMP,16,5,0.011795998,1
medium_032,Medium,OMP-BranchBoundMRV,4,1,0.001028061,1
medium_032,Medium,OMP-BranchBoundMRV,4,2,0.001454830,1
medium_032,Medium,OMP-BranchBoundMRV,4,3,0.001029968,1
medium_032,Medium,OMP-BranchBoundMRV,4,4,0.001044035,1
medium_032,Medium,OMP-BranchBoundMRV,4,5,0.001021862,1
medium_032,Medium,OMP-BranchBoundMRV,8,1,0.001438141,1
medium_032,Medium,OMP-BranchBoundMRV,8,2,0.001227140,1
medium_032,Medium,OMP-BranchBoundMRV,8,3,0.002346039,1
medium_032,Medium,OMP-BranchBoundMRV,8,4,0.001115799,1
medium_032,Medium,OMP-BranchBoundMRV,8,5,0.001234055,1
medium_032,Medium,OMP-BranchBoundMRV,16,1,0.024534941,1
medium_032,Medium,OMP-BranchBoundMRV,16,2,0.023242950,1
medium_032,Medium,OMP-BranchBoundMRV,16,3,0.019917011,1
medium_032,Medium,OMP-BranchBoundMRV,16,4,0.135677099,1
medium_032,Medium,OMP-BranchBoundMRV,16,5,0.020325899,1
medium_033,Medium,Serial,1,1,0.058555959,1
medium_033,Medium,Serial,1,2,0.056418208,1
medium_033,Medium,Serial,1,3,0.056000709,1
medium_033,Medium,Serial,1,4,0.061646583,1
medium_033,Medium,Serial,1,5,0.056651791,1
medium_033,Medium,Serial-MRV,1,1,0.013392834,1
medium_033,Medium,Serial-MRV,1,2,0.013252291,1
medium_033,Medium,Serial-MRV,1,3,0.013243834,1
medium_033,Medium,Serial-MRV,1,4,0.013246667,1
medium_033,Medium,Serial-MRV,1,5,0.013245041,1
medium_033,Medium,BranchBound,1,1,0.048327583,1
medium_033,Medium,BranchBound,1,2,0.048120125,1
medium_033,Medium,BranchBound,1,3,0.048858334,1
medium_033,Medium,BranchBound,1,4,0.050264417,1
medium_033,Medium,BranchBound,1,5,0.049716625,1
medium_033,Medium,BranchBoundMRV,1,1,0.017819458,1
medium_033,Medium,BranchBoundMRV,1,2,0.017784500,1
medium_033,Medium,BranchBoundMRV,1,3,0.017831500,1
medium_033,Medium,BranchBoundMRV,1,4,0.017859667,1
medium_033,Medium,BranchBoundMRV,1,5,0.017838417,1
medium_033,Medium,OpenMP,4,1,0.007064104,1
medium_033,Medium,OpenMP,4,2,0.007022142,1
medium_033,Medium,OpenMP,4,3,0.007431984,1
medium_033,Medium,OpenMP,4,4,0.007327080,1
medium_033,Medium,OpenMP,4,5,0.007083178,1
medium_033,Medium,OpenMP,8,1,0.014549971,1
medium_033,Medium,OpenMP,8,2,0.013087988,1
medium_033,Medium,OpenMP,8,3,0.007033110,1
medium_033,Medium,OpenMP,8,4,0.013489008,1
medium_033,Medium,OpenMP,8,5,0.007019043,1
medium_033,Medium,OpenMP,16,1,0.031138897,1
medium_033,Medium,OpenMP,16,2,0.014559031,1
medium_033,Medium,OpenMP,16,3,0.038556814,1
medium_033,Medium,OpenMP,16,4,0.028131962,1
medium_033,Medium,OpenMP,16,5,0.008901834,1
medium_033,Medium,OMP-BranchBoundMRV,4,1,0.010200977,1
medium_033,Medium,OMP-BranchBoundMRV,4,2,0.009908915,1
medium_033,Medium,OMP-BranchBoundMRV,4,3,0.009737968,1
medium_033,Medium,OMP-BranchBoundMRV,4,4,0.009718895,1
medium_033,Medium,OMP-BranchBoundMRV,4,5,0.009730101,1
medium_033,Medium,OMP-BranchBoundMRV,8,1,0.009407997,1
medium_033,Medium,OMP-BranchBoundMRV,8,2,0.009393930,1
medium_033,Medium,OMP-BranchBoundMRV,8,3,0.013813972,1
medium_033,Medium,OMP-BranchBoundMRV,8,4,0.009439945,1
medium_033,Medium,OMP-BranchBoundMRV,8,5,0.015249014,1
medium_033,Medium,OMP-BranchBoundMRV,16,1,0.048830032,1
medium_033,Medium,OMP-BranchBoundMRV,16,2,0.034980059,1
medium_033,Medium,OMP-BranchBoundMRV,16,3,0.066464186,1
medium_033,Medium,OMP-BranchBoundMRV,16,4,0.028687000,1
medium_033,Medium,OMP-BranchBoundMRV,16,5,0.062902927,1
medium_034,Medium,Serial,1,1,0.005562000,1
medium_034,Medium,Serial,1,2,0.005569917,1
medium_034,Medium,Serial,1,3,0.005628375,1
medium_034,Medium,Serial,1,4,0.005596417,1
medium_034,Medium,Serial,1,5,0.005527625,1
medium_034,Medium,Serial-MRV,1,1,0.006103667,1
medium_034,Medium,Serial-MRV,1,2,0.006038791,1
medium_034,Medium,Serial-MRV,1,3,0.006072833,1
medium_034,Medium,Serial-MRV,1,4,0.005984541,1
medium_034,Medium,Serial-MRV,1,5,0.006034708,1
medium_034,Medium,BranchBound,1,1,0.004874833,1
medium_034,Medium,BranchBound,1,2,0.004840083,1
medium_034,Medium,BranchBound,1,3,0.004831084,1
medium_034,Medium,BranchBound,1,4,0.004868375,1
medium_034,Medium,BranchBound,1,5,0.004923333,1
medium_034,Medium,BranchBoundMRV,1,1,0.008378125,1
medium_034,Medium,BranchBoundMRV,1,2,0.008369875,1
medium_034,Medium,BranchBoundMRV,1,3,0.008494375,1
medium_034,Medium,BranchBoundMRV,1,4,0.008400459,1
medium_034,Medium,BranchBoundMRV,1,5,0.008429917,1
medium_034,Medium,OpenMP,4,1,0.002156019,1
medium_034,Medium,OpenMP,4,2,0.002132177,1
medium_034,Medium,OpenMP,4,3,0.002136946,1
medium_034,Medium,OpenMP,4,4,0.002181053,1
medium_034,Medium,OpenMP,4,5,0.002152920,1
medium_034,Medium,OpenMP,8,1,0.002187014,1
medium_034,Medium,OpenMP,8,2,0.002132893,1
medium_034,Medium,OpenMP,8,3,0.002150774,1
medium_034,Medium,OpenMP,8,4,0.002135992,1
medium_034,Medium,OpenMP,8,5,0.002164125,1
medium_034,Medium,OpenMP,16,1,0.070689201,1
medium_034,Medium,OpenMP,16,2,0.048612118,1
medium_034,Medium,OpenMP,16,3,0.043529034,1
medium_034,Medium,OpenMP,16,4,0.009677887,1
medium_034,Medium,OpenMP,16,5,0.045590162,1
medium_034,Medium,OMP-BranchBoundMRV,4,1,0.003047943,1
