Board_ID,Difficulty,Algorithm,Threads,Rep,Time_s,Nodes,Correct
easy_061,Easy,Serial,1,2,0.000021375,55,1
easy_061,Easy,Serial,1,3,0.000021083,55,1
easy_061,Easy,Serial,1,4,0.000020917,55,1
easy_061,Easy,Serial,1,5,0.000021000,55,1
easy_061,Easy,Serial-MRV,1,1,0.000539042,44,1
easy_061,Easy,Serial-MRV,1,2,0.000468625,44,1
easy_061,Easy,Serial-MRV,1,3,0.000530708,44,1
easy_061,Easy,Serial-MRV,1,4,0.000465250,44,1
easy_061,Easy,Serial-MRV,1,5,0.000464792,44,1
easy_061,Easy,BranchBound,1,1,0.000021875,55,1
easy_061,Easy,BranchBound,1,2,0.000019542,55,1
easy_061,Easy,BranchBound,1,3,0.000018542,55,1
easy_061,Easy,BranchBound,1,4,0.000018333,55,1
easy_061,Easy,BranchBound,1,5,0.000018417,55,1
easy_061,Easy,BranchBoundMRV,1,1,0.000518167,44,1
easy_061,Easy,BranchBoundMRV,1,2,0.000533709,44,1
easy_061,Easy,BranchBoundMRV,1,3,0.000472958,44,1
easy_061,Easy,BranchBoundMRV,1,4,0.000476541,44,1
easy_061,Easy,BranchBoundMRV,1,5,0.000497792,44,1
easy_061,Easy,OpenMP,4,1,0.001036882,44,1
easy_061,Easy,OpenMP,4,2,0.000602961,44,1
easy_061,Easy,OpenMP,4,3,0.000726223,44,1
easy_061,Easy,OpenMP,4,4,0.001491070,44,1
easy_061,Easy,OpenMP,4,5,0.002127886,44,1
easy_061,Easy,OpenMP,8,1,0.016911030,44,1
easy_061,Easy,OpenMP,8,2,0.003517866,44,1
easy_061,Easy,OpenMP,8,3,0.007601976,44,1
easy_061,Easy,OpenMP,8,4,0.014869928,44,1
easy_061,Easy,OpenMP,8,5,0.049127102,44,1
easy_061,Easy,OpenMP,16,1,0.009076834,44,1
easy_061,Easy,OpenMP,16,2,0.006309986,44,1
easy_061,Easy,OpenMP,16,3,0.008655071,44,1
easy_061,Easy,OpenMP,16,4,0.006708145,44,1
easy_061,Easy,OpenMP,16,5,0.013060093,44,1
easy_061,Easy,OMP-BranchBoundMRV,4,1,0.000812054,44,1
easy_061,Easy,OMP-BranchBoundMRV,4,2,0.004532099,44,1
easy_061,Easy,OMP-BranchBoundMRV,4,3,0.001194000,44,1
easy_061,Easy,OMP-BranchBoundMRV,4,4,0.002228975,44,1
easy_061,Easy,OMP-BranchBoundMRV,4,5,0.000884056,44,1
easy_061,Easy,OMP-BranchBoundMRV,8,1,0.010070086,44,1
easy_061,Easy,OMP-BranchBoundMRV,8,2,0.001855135,44,1
easy_061,Easy,OMP-BranchBoundMRV,8,3,0.005184174,44,1
easy_061,Easy,OMP-BranchBoundMRV,8,4,0.008645058,44,1
easy_061,Easy,OMP-BranchBoundMRV,8,5,0.008550882,44,1
easy_061,Easy,OMP-BranchBoundMRV,16,1,0.008900166,44,1
easy_061,Easy,OMP-BranchBoundMRV,16,2,0.006309986,44,1
easy_061,Easy,OMP-BranchBoundMRV,16,3,0.013221025,44,1
easy_061,Easy,OMP-BranchBoundMRV,16,4,0.006164074,44,1
easy_061,Easy,OMP-BranchBoundMRV,16,5,0.011559010,44,1
easy_062,Easy,Serial,1,1,0.001237458,2326,1
easy_062,Easy,Serial,1,2,0.001660541,2326,1
easy_062,Easy,Serial,1,3,0.002489667,2326,1
easy_062,Easy,Serial,1,4,0.001873334,2326,1
easy_062,Easy,Serial,1,5,0.002769334,2326,1
easy_062,Easy,Serial-MRV,1,1,0.004630625,97,1
easy_062,Easy,Serial-MRV,1,2,0.003589917,97,1
easy_062,Easy,Serial-MRV,1,3,0.002926500,97,1
easy_062,Easy,Serial-MRV,1,4,0.002757791,97,1
easy_062,Easy,Serial-MRV,1,5,0.001900334,97,1
easy_062,Easy,BranchBound,1,1,0.001917458,2326,1
easy_062,Easy,BranchBound,1,2,0.001336125,2326,1
easy_062,Easy,BranchBound,1,3,0.002311666,2326,1
easy_062,Easy,BranchBound,1,4,0.001402166,2326,1
easy_062,Easy,BranchBound,1,5,0.001242208,2326,1
easy_062,Easy,BranchBoundMRV,1,1,0.003184000,97,1
easy_062,Easy,BranchBoundMRV,1,2,0.004821458,97,1
easy_062,Easy,BranchBoundMRV,1,3,0.002526417,97,1
easy_062,Easy,BranchBoundMRV,1,4,0.003403333,97,1
easy_062,Easy,BranchBoundMRV,1,5,0.003143250,97,1
easy_062,Easy,OpenMP,4,1,0.004704952,97,1
easy_062,Easy,OpenMP,4,2,0.002008915,97,1
easy_062,Easy,OpenMP,4,3,0.002266169,97,1
easy_062,Easy,OpenMP,4,4,0.001552105,97,1
easy_062,Easy,OpenMP,4,5,0.001471043,97,1
easy_062,Easy,OpenMP,8,1,0.009027004,97,1
easy_062,Easy,OpenMP,8,2,0.003322840,97,1
easy_062,Easy,OpenMP,8,3,0.001476049,97,1
easy_062,Easy,OpenMP,8,4,0.007750034,97,1
easy_062,Easy,OpenMP,8,5,0.002497911,97,1
easy_062,Easy,OpenMP,16,1,0.015516043,97,1
easy_062,Easy,OpenMP,16,2,0.032591105,97,1
easy_062,Easy,OpenMP,16,3,0.045728922,97,1
easy_062,Easy,OpenMP,16,4,0.016762018,97,1
easy_062,Easy,OpenMP,16,5,0.028358221,97,1
easy_062,Easy,OMP-BranchBoundMRV,4,1,0.002118111,97,1
easy_062,Easy,OMP-BranchBoundMRV,4,2,0.002116203,97,1
easy_062,Easy,OMP-BranchBoundMRV,4,3,0.002092123,97,1
easy_062,Easy,OMP-BranchBoundMRV,4,4,0.002157211,97,1
easy_062,Easy,OMP-BranchBoundMRV,4,5,0.002932072,97,1
easy_062,Easy,OMP-BranchBoundMRV,8,1,0.003367186,97,1
easy_062,Easy,OMP-BranchBoundMRV,8,2,0.008544922,97,1
easy_062,Easy,OMP-BranchBoundMRV,8,3,0.004914045,97,1
easy_062,Easy,OMP-BranchBoundMRV,8,4,0.003360987,97,1
easy_062,Easy,OMP-BranchBoundMRV,8,5,0.008420944,97,1
easy_062,Easy,OMP-BranchBoundMRV,16,1,0.022531986,97,1
easy_062,Easy,OMP-BranchBoundMRV,16,2,0.073615074,97,1
easy_062,Easy,OMP-BranchBoundMRV,16,3,0.049561024,97,1
easy_062,Easy,OMP-BranchBoundMRV,16,4,0.064299822,97,1
easy_062,Easy,OMP-BranchBoundMRV,16,5,0.032138109,97,1
easy_063,Easy,Serial,1,1,0.357492167,707417,1
easy_063,Easy,Serial,1,2,0.363381250,707417,1
easy_063,Easy,Serial,1,3,0.353021084,707417,1
easy_063,Easy,Serial,1,4,0.354217541,707417,1
easy_063,Easy,Serial,1,5,0.357886292,707417,1
easy_063,Easy,Serial-MRV,1,1,0.000904958,56,1
easy_063,Easy,Serial-MRV,1,2,0.000896333,56,1
easy_063,Easy,Serial-MRV,1,3,0.000895417,56,1
easy_063,Easy,Serial-MRV,1,4,0.000907750,56,1
easy_063,Easy,Serial-MRV,1,5,0.000902333,56,1
easy_063,Easy,BranchBound,1,1,0.308498708,707417,1
easy_063,Easy,BranchBound,1,2,0.291374208,707417,1
easy_063,Easy,BranchBound,1,3,0.287551083,707417,1
easy_063,Easy,BranchBound,1,4,0.288363167,707417,1
easy_063,Easy,BranchBound,1,5,0.290751834,707417,1
easy_063,Easy,BranchBoundMRV,1,1,0.001390166,56,1
easy_063,Easy,BranchBoundMRV,1,2,0.001334042,56,1
easy_063,Easy,BranchBoundMRV,1,3,0.001341167,56,1
easy_063,Easy,BranchBoundMRV,1,4,0.001328416,56,1
easy_063,Easy,BranchBoundMRV,1,5,0.001321834,56,1
easy_063,Easy,OpenMP,4,1,0.000936985,56,1
easy_063,Easy,OpenMP,4,2,0.000924110,56,1
easy_063,Easy,OpenMP,4,3,0.000915051,56,1
easy_063,Easy,OpenMP,4,4,0.000910044,56,1
easy_063,Easy,OpenMP,4,5,0.000911951,56,1
easy_063,Easy,OpenMP,8,1,0.000979900,56,1
easy_063,Easy,OpenMP,8,2,0.000916958,56,1
easy_063,Easy,OpenMP,8,3,0.002110004,56,1
easy_063,Easy,OpenMP,8,4,0.000969172,56,1
easy_063,Easy,OpenMP,8,5,0.000931025,56,1
easy_063,Easy,OpenMP,16,1,0.021358967,56,1
easy_063,Easy,OpenMP,16,2,0.022329092,56,1
easy_063,Easy,OpenMP,16,3,0.016739845,56,1
easy_063,Easy,OpenMP,16,4,0.023806095,56,1
easy_063,Easy,OpenMP,16,5,0.017309189,56,1
easy_063,Easy,OMP-BranchBoundMRV,4,1,0.001471043,56,1
easy_063,Easy,OMP-BranchBoundMRV,4,2,0.001426935,56,1
easy_063,Easy,OMP-BranchBoundMRV,4,3,0.001432180,56,1
easy_063,Easy,OMP-BranchBoundMRV,4,4,0.001415968,56,1
easy_063,Easy,OMP-BranchBoundMRV,4,5,0.001420975,56,1
easy_063,Easy,OMP-BranchBoundMRV,8,1,0.004591942,56,1
easy_063,Easy,OMP-BranchBoundMRV,8,2,0.001456022,56,1
easy_063,Easy,OMP-BranchBoundMRV,8,3,0.001451015,56,1
easy_063,Easy,OMP-BranchBoundMRV,8,4,0.001551151,56,1
easy_063,Easy,OMP-BranchBoundMRV,8,5,0.001436949,56,1
easy_063,Easy,OMP-BranchBoundMRV,16,1,0.030662060,56,1
easy_063,Easy,OMP-BranchBoundMRV,16,2,0.063556910,56,1
easy_063,Easy,OMP-BranchBoundMRV,16,3,0.030822992,56,1
easy_063,Easy,OMP-BranchBoundMRV,16,4,0.014368057,56,1
easy_063,Easy,OMP-BranchBoundMRV,16,5,0.026282072,56,1
easy_064,Easy,Serial,1,1,0.000210875,174,1
easy_064,Easy,Serial,1,2,0.000101792,174,1
easy_064,Easy,Serial,1,3,0.000091833,174,1
easy_064,Easy,Serial,1,4,0.000082291,174,1
easy_064,Easy,Serial,1,5,0.000081708,174,1
easy_064,Easy,Serial-MRV,1,1,0.000603167,49,1
easy_064,Easy,Serial-MRV,1,2,0.000614125,49,1
easy_064,Easy,Serial-MRV,1,3,0.000624542,49,1
easy_064,Easy,Serial-MRV,1,4,0.000693750,49,1
easy_064,Easy,Serial-MRV,1,5,0.000604583,49,1
easy_064,Easy,BranchBound,1,1,0.000081000,174,1
easy_064,Easy,BranchBound,1,2,0.000082791,174,1
easy_064,Easy,BranchBound,1,3,0.000069958,174,1
easy_064,Easy,BranchBound,1,4,0.000086500,174,1
easy_064,Easy,BranchBound,1,5,0.000069625,174,1
easy_064,Easy,BranchBoundMRV,1,1,0.000707250,49,1
easy_064,Easy,BranchBoundMRV,1,2,0.000681958,49,1
easy_064,Easy,BranchBoundMRV,1,3,0.000680666,49,1
easy_064,Easy,BranchBoundMRV,1,4,0.000680167,49,1
easy_064,Easy,BranchBoundMRV,1,5,0.000696250,49,1
easy_064,Easy,OpenMP,4,1,0.000643015,49,1
easy_064,Easy,OpenMP,4,2,0.000649929,49,1
easy_064,Easy,OpenMP,4,3,0.000634909,49,1
easy_064,Easy,OpenMP,4,4,0.000635862,49,1
easy_064,Easy,OpenMP,4,5,0.000639915,49,1
easy_064,Easy,OpenMP,8,1,0.003089905,49,1
easy_064,Easy,OpenMP,8,2,0.004294872,49,1
easy_064,Easy,OpenMP,8,3,0.002503157,49,1
easy_064,Easy,OpenMP,8,4,0.001424074,49,1
easy_064,Easy,OpenMP,8,5,0.007133961,49,1
easy_064,Easy,OpenMP,16,1,0.068764925,49,1
easy_064,Easy,OpenMP,16,2,0.039250851,49,1
easy_064,Easy,OpenMP,16,3,0.040441990,49,1
easy_064,Easy,OpenMP,16,4,0.025362015,49,1
easy_064,Easy,OpenMP,16,5,0.026568890,49,1
easy_064,Easy,OMP-BranchBoundMRV,4,1,0.001089096,49,1
easy_064,Easy,OMP-BranchBoundMRV,4,2,0.000766039,49,1
easy_064,Easy,OMP-BranchBoundMRV,4,3,0.000739813,49,1
easy_064,Easy,OMP-BranchBoundMRV,4,4,0.000741959,49,1
easy_064,Easy,OMP-BranchBoundMRV,4,5,0.000739098,49,1
easy_064,Easy,OMP-BranchBoundMRV,8,1,0.006314039,49,1
easy_064,Easy,OMP-BranchBoundMRV,8,2,0.000762939,49,1
easy_064,Easy,OMP-BranchBoundMRV,8,3,0.000802040,49,1
easy_064,Easy,OMP-BranchBoundMRV,8,4,0.003158092,49,1
easy_064,Easy,OMP-BranchBoundMRV,8,5,0.001285076,49,1
easy_064,Easy,OMP-BranchBoundMRV,16,1,0.028861046,49,1
easy_064,Easy,OMP-BranchBoundMRV,16,2,0.013332129,49,1
easy_064,Easy,OMP-BranchBoundMRV,16,3,0.015259981,49,1
easy_064,Easy,OMP-BranchBoundMRV,16,4,0.030938148,49,1
easy_064,Easy,OMP-BranchBoundMRV,16,5,0.032212973,49,1
easy_065,Easy,Serial,1,1,0.000100583,173,1
easy_065,Easy,Serial,1,2,0.000080500,173,1
easy_065,Easy,Serial,1,3,0.000080333,173,1
easy_065,Easy,Serial,1,4,0.000079958,173,1
easy_065,Easy,Serial,1,5,0.000079958,173,1
easy_065,Easy,Serial-MRV,1,1,0.000421625,41,1
easy_065,Easy,Serial-MRV,1,2,0.000392833,41,1
easy_065,Easy,Serial-MRV,1,3,0.000392083,41,1
easy_065,Easy,Serial-MRV,1,4,0.000392125,41,1
easy_065,Easy,Serial-MRV,1,5,0.000391750,41,1
easy_065,Easy,BranchBound,1,1,0.000075709,173,1
easy_065,Easy,BranchBound,1,2,0.000070500,173,1
easy_065,Easy,BranchBound,1,3,0.000069958,173,1
easy_065,Easy,BranchBound,1,4,0.000069917,173,1
easy_065,Easy,BranchBound,1,5,0.000069833,173,1
easy_065,Easy,BranchBoundMRV,1,1,0.000478000,41,1
easy_065,Easy,BranchBoundMRV,1,2,0.000462792,41,1
easy_065,Easy,BranchBoundMRV,1,3,0.000461333,41,1
easy_065,Easy,BranchBoundMRV,1,4,0.000461458,41,1
easy_065,Easy,BranchBoundMRV,1,5,0.000460834,41,1
easy_065,Easy,OpenMP,4,1,0.000437975,41,1
easy_065,Easy,OpenMP,4,2,0.000437021,41,1
easy_065,Easy,OpenMP,4,3,0.000430107,41,1
easy_065,Easy,OpenMP,4,4,0.000437975,41,1
easy_065,Easy,OpenMP,4,5,0.000436068,41,1
easy_065,Easy,OpenMP,8,1,0.004254103,41,1
easy_065,Easy,OpenMP,8,2,0.000524998,41,1
easy_065,Easy,OpenMP,8,3,0.000957012,41,1
easy_065,Easy,OpenMP,8,4,0.004076958,41,1
easy_065,Easy,OpenMP,8,5,0.001989841,41,1
easy_065,Easy,OpenMP,16,1,0.044015169,41,1
easy_065,Easy,OpenMP,16,2,0.027859211,41,1
easy_065,Easy,OpenMP,16,3,0.023950100,41,1
easy_065,Easy,OpenMP,16,4,0.025764227,41,1
easy_065,Easy,OpenMP,16,5,0.009780169,41,1
easy_065,Easy,OMP-BranchBoundMRV,4,1,0.000527143,41,1
easy_065,Easy,OMP-BranchBoundMRV,4,2,0.000594139,41,1
easy_065,Easy,OMP-BranchBoundMRV,4,3,0.000509024,41,1
easy_065,Easy,OMP-BranchBoundMRV,4,4,0.000502825,41,1
easy_065,Easy,OMP-BranchBoundMRV,4,5,0.000530005,41,1
easy_065,Easy,OMP-BranchBoundMRV,8,1,0.001109123,41,1
easy_065,Easy,OMP-BranchBoundMRV,8,2,0.001296997,41,1
easy_065,Easy,OMP-BranchBoundMRV,8,3,0.000900030,41,1
easy_065,Easy,OMP-BranchBoundMRV,8,4,0.000499964,41,1
easy_065,Easy,OMP-BranchBoundMRV,8,5,0.000618935,41,1
easy_065,Easy,OMP-BranchBoundMRV,16,1,0.016637087,41,1
easy_065,Easy,OMP-BranchBoundMRV,16,2,0.027770042,41,1
easy_065,Easy,OMP-BranchBoundMRV,16,3,0.036756992,41,1
easy_065,Easy,OMP-BranchBoundMRV,16,4,0.033205032,41,1
easy_065,Easy,OMP-BranchBoundMRV,16,5,0.030390978,41,1
easy_066,Easy,Serial,1,1,0.000637292,1386,1
easy_066,Easy,Serial,1,2,0.000622208,1386,1
easy_066,Easy,Serial,1,3,0.000622333,1386,1
easy_066,Easy,Serial,1,4,0.000621542,1386,1
easy_066,Easy,Serial,1,5,0.000621875,1386,1
easy_066,Easy,Serial-MRV,1,1,0.000462291,44,1
easy_066,Easy,Serial-MRV,1,2,0.000456792,44,1
easy_066,Easy,Serial-MRV,1,3,0.000456333,44,1
easy_066,Easy,Serial-MRV,1,4,0.000456750,44,1
easy_066,Easy,Serial-MRV,1,5,0.000456917,44,1
easy_066,Easy,BranchBound,1,1,0.000558917,1386,1
easy_066,Easy,BranchBound,1,2,0.000542500,1386,1
easy_066,Easy,BranchBound,1,3,0.000542792,1386,1
easy_066,Easy,BranchBound,1,4,0.000542875,1386,1
easy_066,Easy,BranchBound,1,5,0.000542375,1386,1
easy_066,Easy,BranchBoundMRV,1,1,0.000671208,44,1
easy_066,Easy,BranchBoundMRV,1,2,0.000665042,44,1
easy_066,Easy,BranchBoundMRV,1,3,0.000680791,44,1
easy_066,Easy,BranchBoundMRV,1,4,0.000664084,44,1
easy_066,Easy,BranchBoundMRV,1,5,0.000664083,44,1
easy_066,Easy,OpenMP,4,1,0.000519037,44,1
easy_066,Easy,OpenMP,4,2,0.000512123,44,1
easy_066,Easy,OpenMP,4,3,0.000503063,44,1
easy_066,Easy,OpenMP,4,4,0.000504017,44,1
easy_066,Easy,OpenMP,4,5,0.000504017,44,1
easy_066,Easy,OpenMP,8,1,0.000542164,44,1
easy_066,Easy,OpenMP,8,2,0.005434036,44,1
easy_066,Easy,OpenMP,8,3,0.000509977,44,1
easy_066,Easy,OpenMP,8,4,0.000562906,44,1
easy_066,Easy,OpenMP,8,5,0.002861023,44,1
easy_066,Easy,OpenMP,16,1,0.045122862,44,1
easy_066,Easy,OpenMP,16,2,0.016288996,44,1
easy_066,Easy,OpenMP,16,3,0.012938023,44,1
easy_066,Easy,OpenMP,16,4,0.015625000,44,1
easy_066,Easy,OpenMP,16,5,0.009531975,44,1
easy_066,Easy,OMP-BranchBoundMRV,4,1,0.000802994,44,1
easy_066,Easy,OMP-BranchBoundMRV,4,2,0.000756025,44,1
easy_066,Easy,OMP-BranchBoundMRV,4,3,0.000757933,44,1
easy_066,Easy,OMP-BranchBoundMRV,4,4,0.000867844,44,1
easy_066,Easy,OMP-BranchBoundMRV,4,5,0.000719786,44,1
easy_066,Easy,OMP-BranchBoundMRV,8,1,0.001200914,44,1
easy_066,Easy,OMP-BranchBoundMRV,8,2,0.000757933,44,1
easy_066,Easy,OMP-BranchBoundMRV,8,3,0.000730991,44,1
easy_066,Easy,OMP-BranchBoundMRV,8,4,0.000742912,44,1
easy_066,Easy,OMP-BranchBoundMRV,8,5,0.003526926,44,1
easy_066,Easy,OMP-BranchBoundMRV,16,1,0.028167009,44,1
easy_066,Easy,OMP-BranchBoundMRV,16,2,0.033865929,44,1
easy_066,Easy,OMP-BranchBoundMRV,16,3,0.056216955,44,1
easy_066,Easy,OMP-BranchBoundMRV,16,4,0.024487019,44,1
easy_066,Easy,OMP-BranchBoundMRV,16,5,0.019424915,44,1
easy_067,Easy,Serial,1,1,0.025388000,53245,1
easy_067,Easy,Serial,1,2,0.026607417,53245,1
easy_067,Easy,Serial,1,3,0.026038125,53245,1
easy_067,Easy,Serial,1,4,0.026852250,53245,1
easy_067,Easy,Serial,1,5,0.025988375,53245,1
easy_067,Easy,Serial-MRV,1,1,0.000838333,53,1
easy_067,Easy,Serial-MRV,1,2,0.000863875,53,1
easy_067,Easy,Serial-MRV,1,3,0.000864625,53,1
easy_067,Easy,Serial-MRV,1,4,0.001036000,53,1
easy_067,Easy,Serial-MRV,1,5,0.000811125,53,1
easy_067,Easy,BranchBound,1,1,0.022079542,53245,1
easy_067,Easy,BranchBound,1,2,0.021733917,53245,1
easy_067,Easy,BranchBound,1,3,0.021339542,53245,1
easy_067,Easy,BranchBound,1,4,0.022079125,53245,1
easy_067,Easy,BranchBound,1,5,0.022316542,53245,1
easy_067,Easy,BranchBoundMRV,1,1,0.001072458,53,1
easy_067,Easy,BranchBoundMRV,1,2,0.001126084,53,1
easy_067,Easy,BranchBoundMRV,1,3,0.001081125,53,1
easy_067,Easy,BranchBoundMRV,1,4,0.001107500,53,1
easy_067,Easy,BranchBoundMRV,1,5,0.001065125,53,1
easy_067,Easy,OpenMP,4,1,0.000797033,53,1
easy_067,Easy,OpenMP,4,2,0.000787973,53,1
easy_067,Easy,OpenMP,4,3,0.000782967,53,1
easy_067,Easy,OpenMP,4,4,0.000779867,53,1
easy_067,Easy,OpenMP,4,5,0.000813007,53,1
easy_067,Easy,OpenMP,8,1,0.000847101,53,1
easy_067,Easy,OpenMP,8,2,0.001735926,53,1
easy_067,Easy,OpenMP,8,3,0.002210855,53,1
easy_067,Easy,OpenMP,8,4,0.001323938,53,1
easy_067,Easy,OpenMP,8,5,0.000953913,53,1
easy_067,Easy,OpenMP,16,1,0.013104916,53,1
easy_067,Easy,OpenMP,16,2,0.006255150,53,1
easy_067,Easy,OpenMP,16,3,0.027961969,53,1
easy_067,Easy,OpenMP,16,4,0.018333912,53,1
easy_067,Easy,OpenMP,16,5,0.064728022,53,1
easy_067,Easy,OMP-BranchBoundMRV,4,1,0.001301050,53,1
easy_067,Easy,OMP-BranchBoundMRV,4,2,0.001190186,53,1
easy_067,Easy,OMP-BranchBoundMRV,4,3,0.001124144,53,1
easy_067,Easy,OMP-BranchBoundMRV,4,4,0.001132965,53,1
easy_067,Easy,OMP-BranchBoundMRV,4,5,0.001214027,53,1
easy_067,Easy,OMP-BranchBoundMRV,8,1,0.006823063,53,1
easy_067,Easy,OMP-BranchBoundMRV,8,2,0.002395153,53,1
easy_067,Easy,OMP-BranchBoundMRV,8,3,0.003204107,53,1
easy_067,Easy,OMP-BranchBoundMRV,8,4,0.004676104,53,1
easy_067,Easy,OMP-BranchBoundMRV,8,5,0.006673813,53,1
easy_067,Easy,OMP-BranchBoundMRV,16,1,0.028177977,53,1
easy_067,Easy,OMP-BranchBoundMRV,16,2,0.038723946,53,1
easy_067,Easy,OMP-BranchBoundMRV,16,3,0.033694983,53,1
easy_067,Easy,OMP-BranchBoundMRV,16,4,0.050090075,53,1
easy_067,Easy,OMP-BranchBoundMRV,16,5,0.023710012,53,1
easy_068,Easy,Serial,1,1,0.000182625,415,1
easy_068,Easy,Serial,1,2,0.000171667,415,1
easy_068,Easy,Serial,1,3,0.000171708,415,1
easy_068,Easy,Serial,1,4,0.000171083,415,1
easy_068,Easy,Serial,1,5,0.000174667,415,1
easy_068,Easy,Serial-MRV,1,1,0.000788708,61,1
easy_068,Easy,Serial-MRV,1,2,0.000762125,61,1
easy_068,Easy,Serial-MRV,1,3,0.000761917,61,1
easy_068,Easy,Serial-MRV,1,4,0.000863666,61,1
easy_068,Easy,Serial-MRV,1,5,0.000788708,61,1
easy_068,Easy,BranchBound,1,1,0.000162125,415,1
easy_068,Easy,BranchBound,1,2,0.000155583,415,1
easy_068,Easy,BranchBound,1,3,0.000159959,415,1
easy_068,Easy,BranchBound,1,4,0.000177417,415,1
easy_068,Easy,BranchBound,1,5,0.000163916,415,1
easy_068,Easy,BranchBoundMRV,1,1,0.001019084,61,1
easy_068,Easy,BranchBoundMRV,1,2,0.001067667,61,1
easy_068,Easy,BranchBoundMRV,1,3,0.001113209,61,1
easy_068,Easy,BranchBoundMRV,1,4,0.001067292,61,1
easy_068,Easy,BranchBoundMRV,1,5,0.001013167,61,1
easy_068,Easy,OpenMP,4,1,0.000539064,63,1
easy_068,Easy,OpenMP,4,2,0.000615835,63,1
easy_068,Easy,OpenMP,4,3,0.000511885,63,1
easy_068,Easy,OpenMP,4,4,0.000509977,63,1
easy_068,Easy,OpenMP,4,5,0.000542164,63,1
easy_068,Easy,OpenMP,8,1,0.000964880,63,1
easy_068,Easy,OpenMP,8,2,0.000880003,63,1
easy_068,Easy,OpenMP,8,3,0.000685215,63,1
easy_068,Easy,OpenMP,8,4,0.000519991,63,1
easy_068,Easy,OpenMP,8,5,0.000524044,63,1
easy_068,Easy,OpenMP,16,1,0.020112038,63,1
easy_068,Easy,OpenMP,16,2,0.026865959,62,1
easy_068,Easy,OpenMP,16,3,0.021589994,62,1
easy_068,Easy,OpenMP,16,4,0.014541864,63,1
easy_068,Easy,OpenMP,16,5,0.030107975,63,1
easy_068,Easy,OMP-BranchBoundMRV,4,1,0.000700951,63,1
easy_068,Easy,OMP-BranchBoundMRV,4,2,0.000694036,63,1
easy_068,Easy,OMP-BranchBoundMRV,4,3,0.000697851,63,1
easy_068,Easy,OMP-BranchBoundMRV,4,4,0.000685930,63,1
easy_068,Easy,OMP-BranchBoundMRV,4,5,0.000682831,63,1
easy_068,Easy,OMP-BranchBoundMRV,8,1,0.000967026,63,1
easy_068,Easy,OMP-BranchBoundMRV,8,2,0.002645016,63,1
easy_068,Easy,OMP-BranchBoundMRV,8,3,0.003967047,63,1
easy_068,Easy,OMP-BranchBoundMRV,8,4,0.000692844,63,1
easy_068,Easy,OMP-BranchBoundMRV,8,5,0.000682831,63,1
easy_068,Easy,OMP-BranchBoundMRV,16,1,0.023091078,63,1
easy_068,Easy,OMP-BranchBoundMRV,16,2,0.049254179,63,1
easy_068,Easy,OMP-BranchBoundMRV,16,3,0.020584106,63,1
easy_068,Easy,OMP-BranchBoundMRV,16,4,0.020979881,63,1
easy_068,Easy,OMP-BranchBoundMRV,16,5,0.021042109,63,1
easy_069,Easy,Serial,1,1,0.000477084,1078,1
easy_069,Easy,Serial,1,2,0.000501916,1078,1
easy_069,Easy,Serial,1,3,0.000504833,1078,1
easy_069,Easy,Serial,1,4,0.000532250,1078,1
easy_069,Easy,Serial,1,5,0.000459250,1078,1
easy_069,Easy,Serial-MRV,1,1,0.000538833,45,1
easy_069,Easy,Serial-MRV,1,2,0.000499291,45,1
easy_069,Easy,Serial-MRV,1,3,0.000498792,45,1
easy_069,Easy,Serial-MRV,1,4,0.000506750,45,1
easy_069,Easy,Serial-MRV,1,5,0.000559250,45,1
easy_069,Easy,BranchBound,1,1,0.000534458,1078,1
easy_069,Easy,BranchBound,1,2,0.000428917,1078,1
easy_069,Easy,BranchBound,1,3,0.000426000,1078,1
easy_069,Easy,BranchBound,1,4,0.000459417,1078,1
easy_069,Easy,BranchBound,1,5,0.000427166,1078,1
easy_069,Easy,BranchBoundMRV,1,1,0.000597542,45,1
easy_069,Easy,BranchBoundMRV,1,2,0.000591917,45,1
easy_069,Easy,BranchBoundMRV,1,3,0.000633625,45,1
easy_069,Easy,BranchBoundMRV,1,4,0.000692750,45,1
easy_069,Easy,BranchBoundMRV,1,5,0.000592375,45,1
easy_069,Easy,OpenMP,4,1,0.000570059,45,1
easy_069,Easy,OpenMP,4,2,0.000547886,45,1
easy_069,Easy,OpenMP,4,3,0.000550985,45,1
easy_069,Easy,OpenMP,4,4,0.000560045,45,1
easy_069,Easy,OpenMP,4,5,0.000620127,45,1
easy_069,Easy,OpenMP,8,1,0.000612020,45,1
easy_069,Easy,OpenMP,8,2,0.000589848,45,1
easy_069,Easy,OpenMP,8,3,0.000573874,45,1
easy_069,Easy,OpenMP,8,4,0.004240036,45,1
easy_069,Easy,OpenMP,8,5,0.002517939,45,1
easy_069,Easy,OpenMP,16,1,0.070569038,45,1
easy_069,Easy,OpenMP,16,2,0.057055950,45,1
easy_069,Easy,OpenMP,16,3,0.030839920,45,1
easy_069,Easy,OpenMP,16,4,0.034200907,45,1
easy_069,Easy,OpenMP,16,5,0.019794941,45,1
easy_069,Easy,OMP-BranchBoundMRV,4,1,0.000685930,45,1
easy_069,Easy,OMP-BranchBoundMRV,4,2,0.000648022,45,1
easy_069,Easy,OMP-BranchBoundMRV,4,3,0.000696182,45,1
easy_069,Easy,OMP-BranchBoundMRV,4,4,0.000643969,45,1
